show_id,type,title,director,cast,country,date_added,release_year,duration,description,genre
S635,Movie,Avengement,Jesse V. Johnson,"Scott Adkins, Craig Fairbrass, Thomas Turgoose, Nick Moran, Kierston Wareing, Mark Strange, Leo Gregory, Luke Lafontaine, Beau Fowler, Dan Styles",United Kingdom,17-09-2019,2019,88,"Betrayed By His Loan Shark Brother, A Hardened Convict Escapes From Prison While On Furlough To Exact Revenge Against The People Who Made Him A Killer.",Action
S636,Movie,Avengers: Infinity War,"Anthony Russo, Joe Russo","Robert Downey Jr., Josh Brolin, Mark Ruffalo, Tom Hiddleston, Chris Evans, Chris Hemsworth, Jeremy Renner, Chris Pratt, Elizabeth Olsen, Sebastian Stan, Benedict Cumberbatch, Paul Bettany, Cobie Smulders, Benedict Wong, Zoe Saldana, Karen Gillan, Vin Diesel, Dave Bautista, Bradley Cooper, Pom Klementieff, Scarlett Johansson, Benicio Del Toro, Anthony Mackie, Chadwick Boseman, Danai Gurira, Paul Rudd, Don Cheadle, Tom Holland",United States,25-12-2018,2018,150,Superheroes Amass To Stop Intergalactic Sociopath Thanos From Acquiring A Full Set Of Infinity Stones And Wiping Out Half Of All Life In The Universe.,Action
S637,Movie,Avicii: True Stories,Levan Tsikurishvili,Avicii,Sweden,28-12-2018,2017,97,"Follow The Meteoric Rise Of Tim Bergling, Aka Avicii, From Swedish Teenager To The Creative Force Behind ""Wake Me Up,"" ""You Make Me"" And Other Hits.",Documentaries
S638,Movie,Await Further Instructions,Johnny Kevorkian,"Sam Gittins, Grant Masters, Neerja Naik, Abigail Cruttenden, Kris Saddler, Holly Weston, David Bradley",United Kingdom,02-02-2019,2018,91,"A Family’S Tense Reunion Turns Terrifying When They Get Trapped In Their Home By An Unknown Force, And Sinister Commands Begin Appearing On Their Tv.",Horror Movies
S639,Movie,Awake,"Aleksandr Chernyaev, Fedor Lyass","Jonathan Rhys Meyers, Francesca Eastwood, Malik Yoba, William Forsythe, James Austin Kerr, Jeremy Parr",United States,24-11-2019,2019,92,"After An Accident Leaves Him With No Recollection Of Who He Is, A Man Becomes A Prime Suspect In The Search For A Serial Killer Targeting Young Women.",Thrillers
S640,Tv Show,Awake: The Million Dollar Game,Unknown,James Davis,United States,14-06-2019,2019,1,"Sleepless For 24 Hours, Contestants In The Comedy Game Show Stumble Through Challenges Both Eccentric And Everyday For A Chance At A $1 Million Prize.",Reality Tv
S641,Tv Show,Away,Unknown,"Hilary Swank, Josh Charles, Vivian Wu, Mark Ivanir, Ato Essandoh, Ray Panthaki, Talitha Eliana Bateman",United States,04-09-2020,2020,1,Commander Emma Green Leaves Behind Her Husband And Daughter To Lead An International Crew Of Astronauts On A Perilous Three-Year Mission To Mars.,Romantic Tv
S642,Tv Show,Away From Home,Unknown,"Li Yongzhen, Zhuang Kebi, Zhang Shunyuan, Wang Wei, Wen Shaoping, Liu Shumin, Lu Huiting, Ye Chengcheng, Chen Yuqi",Unknown,08-05-2019,2015,1,A High-Achieving 11-Year-Old Student Embarks On A Journey Of Self-Discovery At A School On A Nearby Island As He Grapples With Tensions At Home.,International Tv
S643,Movie,Awe,Prasanth Varma,"Kajal Aggarwal, Nithya Menon, Regina Cassandra, Eesha Rebba, Murli Sharma, Srinivas Avasarala, Priyadarshi Pullikonda",India,15-02-2019,2018,111,"Disparate Characters, Including An Aspiring Time Traveler, A Phony Chef, A Drug-Addicted Waitress And Several Others, Share A Surprising Connection.",Dramas
S644,Movie,Axone,Nicholas Kharkongor,"Sayani Gupta, Lin Laishram, Tenzing Dalha, Dolly Ahluwalia, Vinay Pathak, Lanuakam Ao, Rohan Joshi, Adil Hussain, Asenla Jamir",India,12-06-2020,2020,101,"In Delhi, Friends From Northeast India Prepare A Pungent Delicacy For A Wedding Party, Sparking Conflict And Comedy With Their Unaccustomed Neighbors.",Comedies
S645,Movie,Ayana,Gangadhar Salimath,"Deepak Subramanya, Apoorva Soma, Ramesh Bhat, Harsha H S, Karthik A, Goutham Shashidhar, Nagshree Karkone, Moksha Kushal, Vedashree Rao",India,15-02-2019,2017,112,"With His Carefree Bachelor Days Behind Him, A Young Entrepreneur’S Ambitions For Adulthood Come With Some Painful Personal And Professional Decisions.",Dramas
S646,Movie,"Ayotzinapa, El Paso De La Tortuga",Enrique García Meza,Not Available,Mexico,01-12-2018,2018,73,"Delving Into The Disappearance Of 43 College Students In Mexico, This Documentary Seeks To Give Justice And A Voice To The Victims And Their Families.",Documentaries
S647,Movie,Azali,Kwabena Gyansah,"Ama K. Abebrese, Asana Alhassan, Adjetey Anang, Akofa Edjeani Asiedu, Emmanuel Nii Adom Quaye, Peter Ritchie",Ghana,07-02-2020,2018,89,"Sent Away To Evade An Arranged Marriage, A 14-Year-Old Begins A Harrowing Journey Of Sex Work And Poverty In The Slums Of Accra.",Dramas
S648,Movie,Azhar,Anthony D'Souza,"Emraan Hashmi, Prachi Desai, Nargis Fakhri, Lara Dutta, Kunaal Roy Kapur, Gautam Gulati, Anikie Maguire, Kulbhushan Kharbanda, Rajesh Sharma, Shernaz Patel, Veerendra Saxena",India,12-04-2019,2016,129,"This Biopic Traces The Tumultuous Life And Career Of Top Cricket Player Mohammad Azharuddin, Who Led India'S National Team In The 1990S.",Dramas
S649,Movie,Aziz Ansari Live At Madison Square Garden,Aziz Ansari,Aziz Ansari,United States,06-03-2015,2015,58,"Stand-Up Comedian And Tv Star Aziz Ansari (""Parks And Recreation"") Delivers His Sharp-Witted Take On Immigrants, Relationships And The Food Industry.",Stand-Up
S650,Movie,Aziz Ansari: Buried Alive,"Will Lovelace, Dylan Southern",Aziz Ansari,United States,01-11-2013,2013,80,"""Parks And Recreation"" Star Aziz Ansari Takes The Stage To Share His Unfiltered Views On Adulthood, Babies, Marriage, Love And More In The Modern Era.",Stand-Up
S651,Movie,Aziz Ansari: Right Now,Spike Jonze,Aziz Ansari,United States,09-07-2019,2019,65,"In A Comedy Special Directed By Spike Jonze, Aziz Ansari Shares Deep Personal Insights And Hilarious Takes On Wokeness, Family And The Social Climate.",Stand-Up
S652,Tv Show,B: The Beginning,Unknown,"Hiroaki Hirata, Yuki Kaji, Asami Seto, Hiroki Touchi, Minoru Inaba, Ami Koshimizu, Toshiyuki Toyonaga, Shintaro Tanaka, Atsushi Goto, Toshiyuki Morikawa, Kaito Ishikawa, Satomi Sato, Yu Kitada, Mitsuki Saiga, Kazuya Nakai, Nozomi Kameda, Makoto Awane",Japan,02-03-2018,2018,1,"Genius Investigator Keith Flick Rejoins The Royal Police Force Just As Serial Killer ""B"" Emerges. Mysterious Youth Koku May Be An Ally, Or A Target.",Anime Series
S653,Movie,B.A. Pass,Ajay Bahl,"Shadab Kamal, Shilpa Shukla, Rajesh Sharma, Dibyendu Bhattacharya, Vijay Kaushik, Anula Navlekar, Happy Ranjit, Raveena Singh, Padam Mishra",India,07-06-2018,2013,99,"Orphaned And At Loose Ends, Young Mukesh Falls Into The Seductive Orbit Of Married Sarika, Who Leads Him Ever Deeper Into A World Of Sex And Betrayal.",Dramas
S654,Movie,B.A. Pass 2,Shadab Khan,"Kritika Sachdeva, Sasho, Sanghmitra Hitaishi, Indraneil Sengupta, Saurabh Dubey, Shubhangi Latkar, Sukhbir Kaur Lamba, Arav Chowdharry",India,01-06-2018,2017,126,"A Young Woman Eager To Avoid An Arranged Marriage Moves To Mumbai, Where She Learns Hard Truths About Show Business, Life And Love.",Dramas
S655,Movie,Baadshaho,Milan Luthria,"Ajay Devgn, Emraan Hashmi, Vidyut Jamwal, Ileana D'Cruz, Esha Gupta, Sanjay Mishra, Sunny Leone, Sharad Kelkar, Priyanshu Chatterjee, Denzil Smith",India,16-10-2017,2017,135,"In 1975, During The Government-Declared Emergency, Thief Bhawani And His Crew Plan A Daring Robbery To Reclaim His Royal Lover'S Seized Treasures.",Action
S656,Movie,Baaghi,Sabir Khan,"Tiger Shroff, Shraddha Kapoor, Sudheer Babu, Paras Arora, Sunil Grover, Sourav Chakraborty, Shaurya Bhardawaj",India,04-08-2018,2016,127,A Martial Artist Faces His Biggest Test When He Has To Travel To Bangkok To Rescue The Woman He Loves From The Clutches Of His Romantic Rival.,Action
S657,Movie,Baahubali 2: The Conclusion (Hindi Version),S.S. Rajamouli,"Prabhas, Rana Daggubati, Anushka Shetty, Tamannaah Bhatia, Sathyaraj, Ramya Krishnan, Nassar, Subbaraju",India,07-08-2017,2017,165,"To Avenge His Father'S Death, A Young Man Leads An Army Into Battle Against A Cruel Tyrant In This Hindi Conclusion To The Historic Saga.",Action
S658,Movie,Baahubali 2: The Conclusion (Malayalam Version),S.S. Rajamouli,"Prabhas, Rana Daggubati, Anushka Shetty, Tamannaah Bhatia, Sathyaraj, Ramya Krishnan, Nassar, Subbaraju",Unknown,07-08-2017,2017,166,"To Avenge His Father'S Death, A Young Man Leads An Army Into Battle Against A Cruel Tyrant In This Malayalam Conclusion To The Historic Saga.",Action
S659,Movie,Baahubali 2: The Conclusion (Tamil Version),S.S. Rajamouli,"Prabhas, Rana Daggubati, Anushka Shetty, Tamannaah Bhatia, Sathyaraj, Ramya Krishnan, Nassar, Subbaraju",Unknown,07-08-2017,2017,166,"To Avenge His Father'S Death, A Young Man Leads An Army Into Battle Against A Cruel Tyrant In This Tamil Conclusion To The Historic Saga.",Action
S660,Movie,Baahubali: The Beginning (English Version),S.S. Rajamouli,"Prabhas, Rana Daggubati, Anushka Shetty, Tamannaah Bhatia, Sathyaraj, Nassar, Ramya Krishnan, Sudeep",Unknown,24-10-2018,2015,138,Villagers In The Kingdom Of Mahismati Rescue A Baby Who Is Destined To Embark On A Heroic Quest In This English Version Of S.S. Rajamouli'S Epic.,Action
S661,Movie,Baahubali: The Beginning (Hindi Version),S.S. Rajamouli,"Prabhas, Rana Daggubati, Anushka Shetty, Tamannaah Bhatia, Sathyaraj, Nassar, Ramya Krishnan, Sudeep",India,07-08-2017,2015,159,Villagers In The Kingdom Of Mahismati Rescue A Baby Who Is Destined To Embark On A Heroic Quest In This Hindi Version Of S.S. Rajamouli'S Epic.,Action
S662,Movie,Baahubali: The Beginning (Malayalam Version),S.S. Rajamouli,"Prabhas, Rana Daggubati, Anushka Shetty, Tamannaah Bhatia, Sathyaraj, Nassar, Ramya Krishnan, Sudeep",Unknown,07-08-2017,2015,160,Villagers In The Kingdom Of Mahismati Rescue A Baby Who Is Destined To Embark On A Heroic Quest In This Malayalam Version Of S.S. Rajamouli'S Epic.,Action
S663,Movie,Baahubali: The Beginning (Tamil Version),S.S. Rajamouli,"Prabhas, Rana Daggubati, Anushka Shetty, Tamannaah Bhatia, Sathyaraj, Nassar, Ramya Krishnan, Sudeep",Unknown,07-08-2017,2015,159,Villagers In The Kingdom Of Mahismati Rescue A Baby Who Is Destined To Embark On A Heroic Quest In This Tamil Version Of S.S. Rajamouli'S Epic.,Action
S664,Movie,Baazaar,Gauravv K Chawla,"Saif Ali Khan, Chitrangada Singh, Radhika Apte, Rohan Vinod Mehra, Manish Chaudhary, Denzil Smith, Pawan Chopra, Deepak Gheewala, Utkarsh Mazumdar, Danish Hussain",India,13-01-2019,2018,136,"A Wide-Eyed Graduate Learns The Ugly Side Of Ambition When He Joins In The Dubious Business Practices Of His Idol, A Ruthless Mumbai Stock Tycoon.",Dramas
S665,Movie,Babam Ve Oğlum,Çagan Irmak,"Çetin Tekindor, Fikret Kuşkan, Hümeyra, Ege Tanman, Şerif Sezer, Yetkin Dikinciler, Binnur Kaya, Mahmut Gökgöz, Nergis Çorakçi, Bilge Sen",Turkey,30-04-2018,2005,112,"Following Turkey'S Bloody Coup Of 1980, A Widowed Reporter Returns To His Aegean Hometown, Bringing His Son And A Last Wish For His Estranged Father.",Dramas
S666,Movie,Babamın Ceketi,Müfit Can Saçıntı,"Müfit Can Saçıntı, Mert Turak, Ünal Yeter, Elif Nur Kerkük, Uğur Demirpehlivan, Ayşen Gruda, Erkan Can, Banu Manioğlu",Turkey,17-04-2020,2018,101,"Facing Pressure To Marry Immediately, An Unemployed Man Must Find A Way To Pay For A Wedding By Any Means Necessary.",Comedies
S667,Movie,Babel,Alejandro G. Iñárritu,"Brad Pitt, Cate Blanchett, Gael García Bernal, Koji Yakusho, Adriana Barraza, Rinko Kikuchi, Said Tarchani, Boubker Ait El Caid, Elle Fanning, Nathan Gamble, Mohamed Akhzam",France,01-01-2019,2006,143,"When An American Couple Vacationing In Morocco Falls Victim To A Random Act Of Violence, A Series Of Events Unfolds Across Four Countries.",Dramas
S668,Tv Show,Babies,Unknown,Not Available,United States,19-06-2020,2020,2,"From Nature To Nurture, This Docuseries Explores The Groundbreaking Science That Reveals How Infants Discover Life During Their Very First Year.",Docuseries
S669,Tv Show,Baby,Unknown,"Benedetta Porcaroli, Alice Pagani, Riccardo Mandolini, Chabeli Sastre Gonzalez, Brando Pacitto, Lorenzo Zurzolo, Claudia Pandolfi, Galatea Ranzi",Italy,16-09-2020,2020,3,"Fed Up With Their Families And Classmates, Two Teen Girls From A Wealthy Part Of Rome Are Drawn To The City'S Underworld And Start Leading Double Lives.",International Tv
S670,Tv Show,Baby Ballroom,Unknown,"Warren Bullock, Jane Bullock",United Kingdom,10-07-2018,2018,2,"Step Into The Cutthroat World Of Kids' Ballroom Dancing, Where Ambitious Instructors, Proud Parents And Pint-Sized Performers Waltz To Win.",British Tv
S671,Movie,Baby Dolls,Vijay Kumar Arora,"Nirmal Rishi, Sonam Bajwa, Sukhwinder Chahal, Tania, Gurnam Bhullar",India,01-12-2019,2019,127,"When Two Sisters Travel From Canada To Punjab To Visit Their Maternal Family, They Discover An Opportunity To Mend A Broken Bond With Their Grandmother.",Comedies
S672,Movie,Baby Mamas,Stephanie Zwane,"Salamina Mosese, Kay Smith, Thembisa Mdoda, Dineo Ranaka, Sthembiso Khoza, Khaya Mthembu, Jonathan Boynton-Lee, Nicholas Nkuna, Donovan Pietersen, Pamela Nomvete",South Africa,13-03-2020,2018,98,"From Surprise News To Relationship Blues, Four Coworkers In Different Stages Of Motherhood Unite To Support Each Other In Their Struggles With Men.",Comedies
S673,Tv Show,Babylon Berlin,Unknown,"Volker Bruch, Liv Lisa Fries, Peter Kurth, Leonie Benesch, Matthias Brandt, Severija Janusauskaite, Fritzi Haberlandt, Ivan Shvedoff, Lars Eidinger, Anton Von Lucke, Misel Maticevic",Germany,01-03-2020,2020,3,A Soviet Freight Train'S Hijacking Leads A Haunted Cop And A Poor Typist To Uncover A Political Conspiracy Amid The Vice And Glamour Of 1929 Berlin.,Crime Tv
S674,Movie,Bachelor Girls,Shikha Makan,Not Available,India,01-03-2018,2016,61,"Through Intimate Interviews, This Documentary Explores The Stigma Facing Independent Women Who Seek Housing In Modern Mumbai.",Documentaries
S675,Movie,Back And Forth,José Eduardo Belmonte,"Ingrid Guimarães, Fábio Assunção, Alice Braga, Rosanne Mulholland, Caroline Abras, João Assunção",Brazil,05-01-2017,2016,95,"When Their Car Breaks Down En Route To São Paulo, A Father And Son Accept A Ride From Four Beautiful Telemarketers Who Are Headed There On Holiday.",Comedies
S676,Movie,Back Of The Net,Louise Alston,"Sofia Wylie, Tiarnie Coupland, Trae Robin, Gemma Chua-Tran, Ashleigh Ross, Yasmin Honeychurch, Raj Labade, Christopher Kirby, Melissa Bonne, Kate Box",Australia,21-12-2019,2019,86,An American Science Geek Ready To Spend A Summer At Sea Accidentally Ends Up At An Australian Soccer Academy And Is Forced To Kick It With The Locals.,Children
S677,Tv Show,Back Street Girls -Gokudols-,Unknown,"Daisuke Ono, Satoshi Hino, Kazuyuki Okitsu, Yuka Nukui, Kaori Maeda, Hikaru Akao, Junichi Suwabe, Keiji Fujiwara",Japan,12-12-2018,2018,1,"To Pay For An Epic Blunder, Three Yakuza Brothers Are Forced To Alter Their Bodies, Form A Girl Group And Break Into The Underground J-Pop Idol Scene.",Anime Series
S678,Tv Show,Back To 1989,Unknown,"Marcus Chang, Ivy Shao, Mini Tsai, Yorke Sun, Ray Yang, Chang Chieh",Taiwan,01-12-2016,2016,1,"A Young Man Who'S Learned Nothing About His Father From His Single Mom Has A Freak Accident That Sends Him Back To 1989, The Year Before He Was Born.",International Tv
S679,Movie,Back To School,"Rémy Four, Julien War","Ludovik, Jérôme Niel, Nicolas Berno, Johann Dionnet, Caroline Anglade, Joséphine Draï, Pauline Deshons, Marc Riso, Romain Lancry, Nicolas Lumbreras, Claire Tran, Pitcho Womba Konga",Unknown,30-08-2019,2019,84,"Eager To Flaunt Their Success In Front Of Old Bullies And Teenage Crushes, Two Best Friends Spend A Wild Night At Their Middle School Reunion.",Comedies
S680,Movie,Back To The 90S,Yanyong Kuruaungkoul,"Dan Aaron Ramnarong, Pimchanok Leuwisetpaiboon, Chanintorn Jitpreeda, Chonlakarn Puangnoy, Achita Pramoj Na Ayudhya, Vichuda Pindum, Kriengsak Hrientong, Likit Sittiphun",Thailand,01-01-2019,2015,111,"When A Teenager Is Transported Back To His Parents’ High School Days, He Has The Chance To Alter The Events That Led To Their Unhappy Marriage.",Comedies
S681,Tv Show,Back With The Ex,Unknown,Not Available,Unknown,11-01-2019,2018,1,New Beginnings Or Old Baggage? Four Singles Have One Chance To Reignite Romance With An Ex – Or Leave The Past Behind For Good.,International Tv
S682,Movie,Backcountry,Adam Macdonald,"Missy Peregrym, Jeff Roop, Eric Balfour, Nicholas Campbell",Canada,30-03-2017,2014,92,A Weekend Hike For Urbanites Alex And Jenn Takes A Dangerous Turn When They Become Lost Deep In The Remote Territory Of A Menacing Bear.,Horror Movies
S683,Movie,Backdraft 2,Gonzalo López-Gallego,"Joe Anderson, William Baldwin, Donald Sutherland, Alisha Bailey, Alastair Mackenzie, Dominic Mafham, Jessamine-Bliss Bell, Martin Hutson, Aaron Mccusker, Cyril Nri",United States,14-05-2019,2019,102,"In This Sequel To The 1991 Film, A Determined Fire Investigator Recruits An Imprisoned Arsonist To Help Untangle A Web Of Fire, Murder And Corruption.",Action
S684,Movie,Backfire,Dave Patten,"Black Deniro, Byron ""Squally"" Vinson, Dominic Costa, Nick Ferraro, Peter Ferriero, Jowharah Jones",United States,05-04-2019,2019,97,"When Two Would-Be Robbers Accidentally Kill A Made Man, They Find Themselves On The Run From The South Philly Italian Mob.",Dramas
S685,Movie,Backtrack,Michael Petroni,"Adrien Brody, Sam Neill, Robin Mcleavy, Bruce Spence, Jenni Baird, Chloe Bayliss, Anna Lise Phillips, George Shevtsov",Australia,25-12-2018,2015,90,"Haunted By Visions Of The Dead, Psychologist Peter Returns Home To Confront A Long-Ago Trauma. But Will The Trip Exorcise Or Embolden The Ghosts?",Dramas
S686,Tv Show,Bad Blood,Unknown,"Anthony Lapaglia, Kim Coates, Enrico Colantoni, Paul Sorvino, Maxim Roy, Brett Donahue, Michelle Mylett, Claudia Ferri, Tony Nappo",Canada,31-05-2019,2019,2,"This Sprawling Crime Drama Follows The True Story Of The Rizzuto Family And Its Associates, Who Presided Over Organized Crime In Montreal For Decades.",Crime Tv
S687,Tv Show,Bad Boy Billionaires: India,Unknown,Not Available,India,05-10-2020,2020,1,"This Investigative Docuseries Explores The Greed, Fraud And Corruption That Built Up — And Ultimately Brought Down — India’S Most Infamous Tycoons.",British Tv
S688,Movie,Bad Boys,Michael Bay,"Will Smith, Martin Lawrence, Téa Leoni, Tchéky Karyo, Theresa Randle, Joe Pantoliano, Emmanuel Xuereb, Michael Imperioli, Nestor Serrano, Julio Oscar Mechoso",United States,01-10-2019,1995,119,"In This Fast-Paced Actioner, Two Miami Narcotics Cops Are Hot On The Trail Of A Master Crook Who Has Snatched $100 Million Worth Of Heroin.",Action
